account_age_days,previous_orders,previous_returns,return_rate,previous_refund_count,previous_refund_amount,average_order_value,refund_to_order_ratio,orders_last_24h,returns_last_7d,returns_last_30d,refunds_last_30d,current_order_amount,current_return_amount,return_to_order_ratio,days_to_return,same_reason_count,unique_return_reasons,return_frequency,return_gap_days,high_value_return_flag,device_linked_accounts,address_linked_accounts,potentially_abusive,return_id,customer_id
67,4,1,0.25,0,0.0,6395.58,0.0,0,0,0,0,2692.36,2692.36,1.0,16,0,1,0.4478,51,0,5,4,1,RET000171,CUST00153
16,1,0,0.0,0,0.0,18530.43,0.0,0,0,0,0,18530.43,18530.43,1.0,10,0,0,0.0,16,0,5,4,0,RET000172,CUST00153
73,5,0,0.0,0,0.0,4092.02,0.0,0,0,0,0,5372.81,5372.81,1.0,29,0,0,0.0,73,0,1,1,0,RET000173,CUST00158
52,2,0,0.0,0,0.0,1290.66,0.0,0,0,0,0,2396.28,2209.08,0.9219,7,0,0,0.0,52,0,1,1,0,RET000174,CUST00166
123,4,1,0.25,1,1988.19,4317.98,0.1151,0,0,0,0,1430.85,1430.85,1.0,28,0,1,0.2439,71,0,1,1,0,RET000175,CUST00166
135,8,0,0.0,0,0.0,5607.48,0.0,0,0,0,0,2922.02,2922.02,1.0,29,0,0,0.0,135,0,1,1,0,RET000176,CUST00168
136,2,0,0.0,0,0.0,468.57,0.0,0,0,0,0,659.09,659.09,1.0,7,0,0,0.0,136,0,1,1,0,RET000177,CUST00171
336,1,0,0.0,0,0.0,2312.03,0.0,0,0,0,0,2312.03,2312.03,1.0,20,0,0,0.0,336,0,1,1,1,RET000178,CUST00175
66,8,0,0.0,0,0.0,4906.5,0.0,0,0,0,0,328.76,328.76,1.0,29,0,0,0.0,66,0,1,1,0,RET000179,CUST00176
202,13,2,0.1538,2,16258.53,8311.43,0.1505,0,0,2,2,17847.76,17847.76,1.0,13,1,2,0.297,12,1,1,4,0,RET000180,CUST00177
190,10,1,0.1,0,0.0,8446.39,0.0,1,1,1,0,1829.04,855.65,0.4678,3,0,1,0.1579,2,0,1,4,0,RET000181,CUST00177
211,13,3,0.2308,3,34106.29,8311.43,0.3157,0,0,3,3,17523.73,17523.73,1.0,11,0,2,0.4265,9,1,1,4,1,RET000182,CUST00177
188,7,0,0.0,0,0.0,7084.77,0.0,1,0,0,0,26547.99,15402.88,0.5802,14,0,0,0.0,188,1,1,4,0,RET000183,CUST00177
175,6,0,0.0,0,0.0,2775.76,0.0,0,0,0,0,2575.71,2575.71,1.0,30,0,0,0.0,175,0,1,1,0,RET000184,CUST00180
63,13,5,0.3846,3,4934.04,5483.76,0.0692,0,2,5,3,818.57,508.12,0.6207,7,2,3,2.381,1,0,1,3,1,RET000185,CUST00181
45,10,1,0.1,1,2054.35,5068.01,0.0405,2,1,1,1,2119.78,2119.78,1.0,8,0,1,0.6667,3,0,1,3,0,RET000186,CUST00181
42,8,0,0.0,0,0.0,5968.41,0.0,0,0,0,0,2054.35,2054.35,1.0,9,0,0,0.0,42,0,1,3,0,RET000187,CUST00181
50,10,2,0.2,1,2054.35,5068.01,0.0405,0,1,2,1,1736.46,1603.62,0.9235,6,0,2,1.2,5,0,1,3,0,RET000188,CUST00181
56,10,3,0.3,2,4174.13,5068.01,0.0824,0,1,3,2,1196.36,1196.36,1.0,12,1,3,1.6071,6,0,1,3,0,RET000189,CUST00181
62,13,4,0.3077,3,4934.04,5483.76,0.0692,0,1,4,3,756.95,756.95,1.0,5,1,3,1.9355,6,0,1,3,1,RET000190,CUST00181
237,3,0,0.0,0,0.0,1737.99,0.0,0,0,0,0,1439.38,1100.46,0.7645,25,0,0,0.0,237,0,1,1,0,RET000191,CUST00182
238,3,0,0.0,0,0.0,6663.41,0.0,0,0,0,0,3905.2,3905.2,1.0,15,0,0,0.0,238,0,1,1,0,RET000192,CUST00183
431,4,0,0.0,0,0.0,2708.76,0.0,0,0,0,0,2117.39,2117.39,1.0,11,0,0,0.0,431,0,1,1,0,RET000193,CUST00191
21,8,0,0.0,0,0.0,3339.4,0.0,0,0,0,0,7164.2,7164.2,1.0,6,0,0,0.0,21,1,3,1,0,RET000194,CUST00193
24,10,2,0.2,1,7164.2,6894.73,0.1039,0,2,2,1,2877.47,1641.98,0.5706,7,0,2,2.5,1,0,3,1,0,RET000195,CUST00193
23,10,1,0.1,0,0.0,6894.73,0.0,1,1,1,0,6000.0,6000.0,1.0,11,0,1,1.3043,2,0,3,1,0,RET000196,CUST00193
45,4,0,0.0,0,0.0,2477.88,0.0,0,0,0,0,3457.23,3457.23,1.0,18,0,0,0.0,45,0,5,1,0,RET000197,CUST00195
181,4,0,0.0,0,0.0,4921.09,0.0,0,0,0,0,1216.97,1216.97,1.0,19,0,0,0.0,181,0,1,1,0,RET000198,CUST00196
77,15,4,0.2667,1,25740.3,8294.44,0.2069,0,1,2,0,4796.1,4796.1,1.0,8,2,3,1.5584,3,0,1,3,1,RET000199,CUST00200
50,11,2,0.1818,1,25740.3,10363.69,0.2258,0,0,1,0,2198.77,2198.77,1.0,14,1,2,1.2,27,0,1,3,1,RET000200,CUST00200
74,15,3,0.2,1,25740.3,8294.44,0.2069,0,0,1,0,1078.55,1078.55,1.0,7,0,2,1.2162,24,0,1,3,1,RET000201,CUST00200
23,5,1,0.2,1,25740.3,12680.64,0.406,0,0,1,1,20857.66,20857.66,1.0,3,0,1,1.3043,16,0,1,3,1,RET000202,CUST00200
7,1,0,0.0,0,0.0,25740.3,0.0,0,0,0,0,25740.3,25740.3,1.0,6,0,0,0.0,7,0,1,3,0,RET000203,CUST00200
95,17,5,0.2941,2,26456.79,7577.15,0.2054,0,0,2,1,3038.52,3038.52,1.0,4,0,3,1.5789,18,0,1,3,1,RET000204,CUST00200
21,7,3,0.4286,2,17167.58,5022.93,0.4883,0,1,3,2,5414.94,5414.94,1.0,3,0,3,4.2857,1,0,4,1,1,RET000205,CUST00204
5,3,0,0.0,0,0.0,8759.26,0.0,2,0,0,0,23522.04,16502.71,0.7016,1,0,0,0.0,5,0,4,1,0,RET000206,CUST00204
24,7,4,0.5714,2,17167.58,5022.93,0.4883,0,2,4,2,402.49,169.3,0.4206,7,0,4,5.0,3,0,4,1,1,RET000207,CUST00204
9,3,1,0.3333,0,0.0,8759.26,0.0,0,1,1,0,664.87,664.87,1.0,7,0,1,3.3333,4,0,4,1,1,RET000208,CUST00204
20,7,2,0.2857,2,17167.58,5022.93,0.4883,0,0,2,2,1994.55,1994.55,1.0,4,0,2,3.0,11,0,4,1,1,RET000209,CUST00204
28,8,5,0.625,2,17167.58,4506.82,0.4762,0,2,5,2,893.99,893.99,1.0,2,0,5,5.3571,4,0,4,1,1,RET000210,CUST00204
508,6,1,0.1667,1,13509.04,7832.73,0.2874,0,0,0,0,4624.24,4624.24,1.0,5,0,1,0.0591,68,0,1,1,0,RET000211,CUST00208
440,4,0,0.0,0,0.0,5869.57,0.0,0,0,0,0,13509.04,13509.04,1.0,11,0,0,0.0,440,1,1,1,0,RET000212,CUST00208
64,7,1,0.1429,1,842.29,4063.82,0.0296,1,0,0,0,1415.0,1415.0,1.0,7,0,1,0.4688,53,0,1,1,0,RET000213,CUST00209
11,1,0,0.0,0,0.0,842.29,0.0,1,0,0,0,842.29,842.29,1.0,1,0,0,0.0,11,0,1,1,0,RET000214,CUST00209
146,16,3,0.1875,1,842.29,7385.21,0.0071,0,1,1,0,33744.77,15140.87,0.4487,8,0,2,0.6164,3,1,1,1,0,RET000215,CUST00209
143,15,2,0.1333,1,842.29,7741.67,0.0073,0,0,0,0,16247.23,11765.82,0.7242,2,1,2,0.4196,79,0,1,1,0,RET000216,CUST00209
189,2,0,0.0,0,0.0,5954.2,0.0,0,0,0,0,6006.11,6006.11,1.0,8,0,0,0.0,189,0,1,1,0,RET000217,CUST00213
141,1,0,0.0,0,0.0,1762.73,0.0,0,0,0,0,1762.73,1762.73,1.0,2,0,0,0.0,141,0,1,1,0,RET000218,CUST00214
249,7,0,0.0,0,0.0,6188.46,0.0,0,0,0,0,1768.49,1768.49,1.0,9,0,0,0.0,249,0,1,1,0,RET000219,CUST00215
303,8,1,0.125,1,1768.49,8846.68,0.025,0,0,0,0,27454.25,27454.25,1.0,5,0,1,0.099,54,1,1,1,0,RET000220,CUST00215
69,2,0,0.0,0,0.0,3362.07,0.0,0,0,0,0,2555.01,2555.01,1.0,12,0,0,0.0,69,0,1,1,0,RET000221,CUST00216
221,8,0,0.0,0,0.0,3594.6,0.0,0,0,0,0,720.29,720.29,1.0,20,0,0,0.0,221,0,1,1,0,RET000222,CUST00217
286,9,1,0.1111,1,478.72,3939.63,0.0135,0,0,0,0,6699.8,4370.65,0.6524,30,0,1,0.1049,65,0,1,1,0,RET000223,CUST00217
18,10,2,0.2,0,0.0,9179.76,0.0,0,2,2,0,1018.82,1018.82,1.0,7,2,1,3.3333,3,0,5,1,0,RET000224,CUST00223
15,9,1,0.1111,0,0.0,6923.73,0.0,1,1,1,0,4411.05,4411.05,1.0,5,1,1,2.0,1,0,5,1,0,RET000225,CUST00223
19,10,3,0.3,1,4411.05,9179.76,0.0481,0,3,3,1,4053.81,4053.81,1.0,9,0,1,4.7368,1,0,5,1,1,RET000226,CUST00223
14,8,0,0.0,0,0.0,4810.48,0.0,0,0,0,0,21427.28,21427.28,1.0,4,0,0,0.0,14,1,5,1,0,RET000227,CUST00223
69,13,5,0.3846,1,4411.05,10721.5,0.0316,1,0,1,0,27304.34,27304.34,1.0,1,0,3,2.1739,24,1,5,1,1,RET000228,CUST00223
45,11,4,0.3636,1,4411.05,8435.91,0.0475,0,0,3,1,997.46,997.46,1.0,13,0,2,2.6667,26,0,5,1,0,RET000229,CUST00223
142,1,0,0.0,0,0.0,1865.02,0.0,0,0,0,0,1865.02,1865.02,1.0,23,0,0,0.0,142,0,1,1,0,RET000230,CUST00224
291,4,0,0.0,0,0.0,21694.79,0.0,0,0,0,0,42721.99,42721.99,1.0,4,0,0,0.0,291,0,1,1,0,RET000231,CUST00226
398,3,0,0.0,0,0.0,2385.13,0.0,0,0,0,0,2505.51,2505.51,1.0,10,0,0,0.0,398,0,1,1,0,RET000232,CUST00227
43,4,0,0.0,0,0.0,11064.15,0.0,0,0,0,0,7046.62,7046.62,1.0,30,0,0,0.0,43,0,1,1,0,RET000233,CUST00231
8,3,0,0.0,0,0.0,6160.66,0.0,0,0,0,0,15531.2,15531.2,1.0,3,0,0,0.0,8,1,1,3,1,RET000234,CUST00234
65,19,6,0.3158,1,15531.2,10568.79,0.0773,0,1,2,0,4046.02,4046.02,1.0,5,0,3,2.7692,6,0,1,3,1,RET000235,CUST00234
80,21,8,0.381,2,19577.22,9737.67,0.0957,0,0,4,1,2597.73,2597.73,1.0,9,3,5,3.0,9,0,1,3,1,RET000236,CUST00234
71,20,7,0.35,2,19577.22,10094.67,0.097,0,1,3,1,1086.44,1086.44,1.0,3,0,4,2.9577,6,0,1,3,1,RET000237,CUST00234
22,5,2,0.4,1,15531.2,8384.56,0.3705,1,1,2,1,18853.06,18853.06,1.0,1,0,2,2.7273,3,1,1,3,1,RET000238,CUST00234
19,4,1,0.25,1,15531.2,5767.43,0.6732,0,0,1,1,1265.94,792.28,0.6258,14,0,1,1.5789,11,0,1,3,1,RET000239,CUST00234
51,17,4,0.2353,1,15531.2,11515.53,0.0793,1,0,2,0,2690.82,2690.82,1.0,3,2,3,2.3529,25,0,1,3,1,RET000240,CUST00234
89,22,9,0.4091,3,20663.66,9994.38,0.094,0,0,4,2,15385.25,8624.85,0.5606,5,1,5,3.0337,9,0,1,3,1,RET000241,CUST00234
59,18,5,0.2778,1,15531.2,10931.16,0.0789,0,0,1,0,14485.33,14485.33,1.0,9,1,3,2.5424,8,0,1,3,1,RET000242,CUST00234
26,6,3,0.5,1,15531.2,8215.85,0.3151,0,2,3,1,7372.29,7372.29,1.0,4,1,3,3.4615,4,0,1,3,1,RET000243,CUST00234
97,25,10,0.4,5,28833.89,8986.55,0.1283,0,0,3,4,1482.1,1482.1,1.0,3,4,5,3.0928,8,0,1,3,1,RET000244,CUST00234
103,25,11,0.44,5,28833.89,8986.55,0.1283,0,1,3,3,2048.92,2048.92,1.0,8,2,5,3.2039,6,0,1,3,1,RET000245,CUST00234
81,5,0,0.0,0,0.0,4505.71,0.0,1,0,0,0,768.57,768.57,1.0,2,0,0,0.0,81,0,1,1,0,RET000246,CUST00236
145,3,0,0.0,0,0.0,1252.36,0.0,0,0,0,0,693.37,693.37,1.0,25,0,0,0.0,145,0,1,1,0,RET000247,CUST00237
418,8,0,0.0,0,0.0,5094.06,0.0,0,0,0,0,3008.09,3008.09,1.0,17,0,0,0.0,418,0,1,3,0,RET000248,CUST00238
144,4,1,0.25,1,519.12,1720.06,0.0755,0,0,1,1,1771.06,1771.06,1.0,9,0,1,0.2083,12,0,1,1,0,RET000249,CUST00240
132,3,0,0.0,0,0.0,1703.06,0.0,0,0,0,0,519.12,519.12,1.0,3,0,0,0.0,132,0,1,1,0,RET000250,CUST00240
253,2,0,0.0,0,0.0,1229.87,0.0,0,0,0,0,917.05,917.05,1.0,15,0,0,0.0,253,0,1,1,0,RET000251,CUST00241
10,5,0,0.0,0,0.0,8373.33,0.0,2,0,0,0,2063.2,2063.2,1.0,8,0,0,0.0,10,0,5,1,0,RET000252,CUST00243
17,6,1,0.1667,0,0.0,7167.48,0.0,1,1,1,0,5739.53,5739.53,1.0,10,0,1,1.7647,7,0,5,1,0,RET000253,CUST00243
33,9,2,0.2222,1,2063.2,7426.26,0.0309,0,0,2,1,20280.72,20280.72,1.0,13,1,2,1.8182,16,1,5,1,1,RET000254,CUST00243
35,9,3,0.3333,1,2063.2,7426.26,0.0309,0,1,3,1,1506.51,1506.51,1.0,13,0,2,2.5714,2,0,5,1,0,RET000255,CUST00243
64,3,0,0.0,0,0.0,8327.11,0.0,0,0,0,0,11106.27,11106.27,1.0,3,0,0,0.0,64,0,1,4,0,RET000256,CUST00244
72,5,2,0.4,0,0.0,6679.26,0.0,0,1,2,0,5192.34,5192.34,1.0,5,1,2,0.8333,4,0,1,4,1,RET000257,CUST00244
68,5,1,0.2,0,0.0,6679.26,0.0,1,1,1,0,2678.58,2678.58,1.0,8,0,1,0.4412,4,0,1,4,0,RET000258,CUST00244
72,5,2,0.4,0,0.0,6679.26,0.0,0,1,2,0,3222.63,1920.69,0.596,6,0,2,0.8333,4,0,1,4,1,RET000259,CUST00244
248,8,4,0.5,2,4878.2,8362.88,0.0729,0,0,0,0,1907.26,1907.26,1.0,13,2,3,0.4839,176,0,1,4,1,RET000260,CUST00244
86,6,0,0.0,0,0.0,2720.86,0.0,0,0,0,0,8835.58,8835.58,1.0,12,0,0,0.0,86,1,1,1,0,RET000261,CUST00248
308,8,1,0.125,1,556.31,6016.88,0.0116,0,0,1,1,15472.85,15472.85,1.0,17,0,1,0.0974,10,1,1,1,0,RET000262,CUST00250
298,8,0,0.0,0,0.0,6016.88,0.0,0,0,0,0,753.3,753.3,1.0,22,0,0,0.0,298,0,1,1,0,RET000263,CUST00250
49,3,0,0.0,0,0.0,8496.7,0.0,0,0,0,0,1607.55,1213.05,0.7546,23,0,0,0.0,49,0,1,4,0,RET000264,CUST00251
12,7,1,0.1429,1,2548.01,7486.36,0.0486,1,1,1,1,2720.96,2720.96,1.0,3,0,1,2.5,6,0,5,4,0,RET000265,CUST00252
18,13,2,0.1538,1,2548.01,6752.45,0.029,0,1,2,1,2511.14,2511.14,1.0,13,0,2,3.3333,6,0,5,4,1,RET000266,CUST00252
6,4,0,0.0,0,0.0,6470.18,0.0,2,0,0,0,2548.01,2548.01,1.0,4,0,0,0.0,6,0,5,4,0,RET000267,CUST00252
29,2,0,0.0,0,0.0,7818.41,0.0,0,0,0,0,12612.86,9870.62,0.7826,13,0,0,0.0,29,0,1,1,0,RET000268,CUST00259
265,3,0,0.0,0,0.0,1640.79,0.0,0,0,0,0,1827.02,1827.02,1.0,23,0,0,0.0,265,0,1,1,0,RET000269,CUST00261
178,3,0,0.0,0,0.0,10200.54,0.0,0,0,0,0,2277.15,2277.15,1.0,10,0,0,0.0,178,0,1,1,0,RET000270,CUST00262
239,5,1,0.2,0,0.0,10111.98,0.0,0,0,0,0,17829.21,14365.96,0.8058,5,0,1,0.1255,61,0,1,1,0,RET000271,CUST00262
42,2,1,0.5,1,888.45,1167.75,0.3804,0,0,1,1,1447.05,1000.58,0.6915,4,0,1,0.7143,25,0,1,3,1,RET000272,CUST00264
61,9,3,0.3333,2,1889.03,12329.82,0.017,0,0,2,1,2458.73,2458.73,1.0,4,1,3,1.4754,17,0,1,3,0,RET000273,CUST00264
71,11,4,0.3636,2,1889.03,11443.5,0.015,0,0,3,1,1628.17,1628.17,1.0,5,0,3,1.6901,10,0,1,3,1,RET000274,CUST00264
44,3,2,0.6667,1,888.45,1293.3,0.229,0,1,2,1,1544.39,1544.39,1.0,2,0,2,1.3636,2,0,1,3,0,RET000275,CUST00264
17,1,0,0.0,0,0.0,888.45,0.0,0,0,0,0,888.45,888.45,1.0,6,0,0,0.0,17,0,1,3,0,RET000276,CUST00264
279,4,0,0.0,0,0.0,2826.96,0.0,0,0,0,0,3687.65,3687.65,1.0,26,0,0,0.0,279,0,1,1,0,RET000277,CUST00265
297,5,0,0.0,0,0.0,2060.2,0.0,0,0,0,0,1116.13,1116.13,1.0,30,0,0,0.0,297,0,1,1,0,RET000278,CUST00266
118,6,0,0.0,0,0.0,1313.7,0.0,0,0,0,0,770.94,570.87,0.7405,3,0,0,0.0,118,0,1,1,0,RET000279,CUST00267
226,4,0,0.0,0,0.0,20677.93,0.0,0,0,0,0,25369.78,25369.78,1.0,29,0,0,0.0,226,0,1,1,0,RET000280,CUST00272
82,2,0,0.0,0,0.0,4229.05,0.0,0,0,0,0,2458.09,2458.09,1.0,23,0,0,0.0,82,0,1,1,0,RET000281,CUST00273
114,4,1,0.25,0,0.0,2914.9,0.0,0,0,0,0,2379.32,2379.32,1.0,26,1,1,0.2632,32,0,1,1,0,RET000282,CUST00273
153,4,0,0.0,0,0.0,10453.57,0.0,0,0,0,0,3494.15,3494.15,1.0,8,0,0,0.0,153,0,1,3,0,RET000283,CUST00274
383,4,0,0.0,0,0.0,6731.63,0.0,0,0,0,0,3036.56,2358.02,0.7765,17,0,0,0.0,383,0,1,1,0,RET000284,CUST00277
55,12,3,0.25,2,24017.93,6098.72,0.3282,0,1,1,0,6689.05,4810.02,0.7191,9,1,2,1.6364,3,0,5,4,1,RET000285,CUST00281
66,18,4,0.2222,5,29915.58,4644.78,0.3578,1,0,2,3,1144.68,901.2,0.7873,6,0,2,1.8182,11,0,5,4,1,RET000286,CUST00281
13,2,1,0.5,1,3162.83,12008.97,0.1317,1,1,1,1,20855.1,20855.1,1.0,1,1,1,2.3077,7,0,5,4,1,RET000287,CUST00281
52,12,2,0.1667,2,24017.93,6098.72,0.3282,0,0,0,1,849.96,849.96,1.0,3,0,1,1.1538,39,0,5,4,1,RET000288,CUST00281
70,18,5,0.2778,6,30816.78,4644.78,0.3686,0,1,3,4,1648.06,1648.06,1.0,9,2,3,2.1429,4,0,5,4,1,RET000289,CUST00281
74,18,6,0.3333,6,30816.78,4644.78,0.3686,0,1,4,4,2036.07,2036.07,1.0,9,0,3,2.4324,4,0,5,4,1,RET000290,CUST00281
6,1,0,0.0,0,0.0,3162.83,0.0,0,0,0,0,3162.83,3162.83,1.0,2,0,0,0.0,6,0,5,4,0,RET000291,CUST00281
28,18,8,0.4444,4,6854.56,3190.53,0.1194,0,2,8,4,1429.19,1429.19,1.0,12,3,4,8.5714,6,0,4,3,1,RET000292,CUST00282
20,17,5,0.2941,2,1147.5,3259.13,0.0207,0,1,5,2,5865.32,5865.32,1.0,6,0,3,7.5,7,0,4,3,1,RET000293,CUST00282
22,18,6,0.3333,3,6323.97,3190.53,0.1101,0,1,6,3,1565.33,1565.33,1.0,9,1,4,8.1818,2,0,4,3,1,RET000294,CUST00282
10,7,1,0.1429,0,0.0,2848.86,0.0,3,1,1,0,5176.47,5176.47,1.0,3,0,1,3.0,2,0,4,3,0,RET000295,CUST00282
11,9,2,0.2222,1,738.48,3784.32,0.0217,2,2,2,1,2626.4,2626.4,1.0,2,1,2,5.4545,1,0,4,3,1,RET000296,CUST00282
22,18,6,0.3333,3,6323.97,3190.53,0.1101,0,1,6,3,795.09,587.57,0.739,13,2,4,8.1818,2,0,4,3,1,RET000297,CUST00282
11,9,2,0.2222,1,738.48,3784.32,0.0217,2,2,2,1,1056.07,1056.07,1.0,2,0,2,5.4545,1,0,4,3,1,RET000298,CUST00282
78,24,10,0.4167,5,7989.08,3269.69,0.1018,0,0,1,1,6920.89,6920.89,1.0,5,1,4,3.8462,18,1,4,3,1,RET000299,CUST00282
8,3,0,0.0,0,0.0,2276.77,0.0,2,0,0,0,888.84,888.84,1.0,1,0,0,0.0,8,0,4,3,0,RET000300,CUST00282
60,23,9,0.3913,4,6854.56,3110.95,0.0958,0,0,0,0,1294.1,1294.1,1.0,11,4,4,4.5,32,0,4,3,1,RET000301,CUST00282
13,10,4,0.4,1,738.48,3721.33,0.0198,1,4,4,1,765.01,409.02,0.5347,13,1,3,9.2308,2,0,4,3,1,RET000302,CUST00282
236,6,1,0.1667,1,8000.0,10413.49,0.128,0,0,1,1,11638.73,6174.21,0.5305,10,1,1,0.1271,24,0,1,1,0,RET000303,CUST00286
212,5,0,0.0,0,0.0,10168.44,0.0,2,0,0,0,8000.0,8000.0,1.0,7,0,0,0.0,212,0,1,1,0,RET000304,CUST00286
327,12,4,0.3333,2,8207.87,10150.82,0.0674,0,0,0,0,1760.67,1760.67,1.0,12,0,3,0.367,60,0,1,1,0,RET000305,CUST00286
421,17,6,0.3529,3,9462.15,9294.62,0.0599,0,0,1,1,10672.4,6963.69,0.6525,13,1,5,0.4276,15,0,1,1,1,RET000306,CUST00286
406,16,5,0.3125,2,8207.87,9208.51,0.0557,0,0,0,0,1254.28,1254.28,1.0,2,0,4,0.3695,79,0,1,1,0,RET000307,CUST00286
267,9,3,0.3333,1,8000.0,8377.93,0.1061,0,0,1,0,240.36,240.36,1.0,2,0,2,0.3371,9,0,1,1,0,RET000308,CUST00286
258,7,2,0.2857,1,8000.0,10632.07,0.1075,0,0,1,0,11943.59,10813.9,0.9054,4,0,1,0.2326,22,0,1,1,0,RET000309,CUST00286
62,2,0,0.0,0,0.0,4219.01,0.0,0,0,0,0,4007.47,4007.47,1.0,2,0,0,0.0,62,0,1,1,0,RET000310,CUST00288
147,6,0,0.0,0,0.0,2445.83,0.0,0,0,0,0,817.8,817.8,1.0,23,0,0,0.0,147,0,1,1,0,RET000311,CUST00290
312,7,0,0.0,0,0.0,7323.75,0.0,0,0,0,0,5820.03,5820.03,1.0,21,0,0,0.0,312,0,1,1,0,RET000312,CUST00291
232,4,0,0.0,0,0.0,3606.3,0.0,0,0,0,0,1500.99,1008.27,0.6717,15,0,0,0.0,232,0,1,1,0,RET000313,CUST00292
58,17,4,0.2353,2,16466.8,7340.7,0.132,0,1,4,2,2034.56,2034.56,1.0,6,0,4,2.069,4,0,1,1,1,RET000314,CUST00299
41,11,1,0.0909,0,0.0,8560.04,0.0,2,1,1,0,15607.28,15607.28,1.0,11,0,1,0.7317,7,0,1,1,1,RET000315,CUST00299
54,17,3,0.1765,2,16466.8,7340.7,0.132,0,0,3,2,1454.87,1454.87,1.0,7,0,3,1.6667,8,0,1,1,1,RET000316,CUST00299
34,7,0,0.0,0,0.0,5022.7,0.0,2,0,0,0,12070.16,8444.99,0.6997,1,0,0,0.0,34,0,1,1,0,RET000317,CUST00299
46,14,2,0.1429,1,15607.28,8539.63,0.1305,0,1,2,1,1447.66,859.52,0.5937,13,0,2,1.3043,5,0,1,1,1,RET000318,CUST00299
154,2,0,0.0,0,0.0,1050.26,0.0,0,0,0,0,783.08,783.08,1.0,23,0,0,0.0,154,0,1,1,0,RET000319,CUST00300
97,4,0,0.0,0,0.0,1979.22,0.0,0,0,0,0,1987.1,1987.1,1.0,20,0,0,0.0,97,0,1,1,1,RET000320,CUST00302
214,6,3,0.5,1,20631.75,9984.73,0.3444,0,0,2,1,1515.27,1382.48,0.9124,14,0,2,0.4206,21,0,5,3,1,RET000321,CUST00306
104,1,0,0.0,0,0.0,2182.52,0.0,0,0,0,0,2182.52,1123.51,0.5148,14,0,0,0.0,104,0,5,3,0,RET000322,CUST00306
193,5,2,0.4,0,0.0,11678.63,0.0,1,1,1,0,20631.75,20631.75,1.0,1,0,1,0.3109,1,0,5,3,1,RET000323,CUST00306
192,4,1,0.25,0,0.0,9440.35,0.0,0,0,0,0,3387.17,2816.47,0.8315,4,1,1,0.1562,88,0,5,3,1,RET000324,CUST00306
287,12,6,0.5,3,23562.34,7170.58,0.2738,0,0,1,1,5573.51,5573.51,1.0,3,0,5,0.6272,20,0,5,3,0,RET000325,CUST00306
232,7,4,0.5714,2,22014.23,10547.32,0.2982,0,0,1,1,13922.86,13922.86,1.0,11,0,3,0.5172,18,0,5,3,0,RET000326,CUST00306
267,10,5,0.5,2,22014.23,7892.04,0.2789,0,0,0,0,2136.58,1548.11,0.7246,13,0,4,0.5618,35,0,5,3,1,RET000327,CUST00306
103,8,3,0.375,3,1870.96,2536.53,0.0922,0,0,2,2,12386.88,5232.83,0.4224,21,0,3,0.8738,14,1,3,1,1,RET000328,CUST00307
82,7,1,0.1429,1,357.98,1129.34,0.0453,0,0,1,1,1081.71,1081.71,1.0,16,0,1,0.3659,18,0,3,1,0,RET000329,CUST00307
89,8,2,0.25,1,357.98,2536.53,0.0176,0,1,2,1,531.31,531.31,1.0,19,0,2,0.6742,7,0,3,1,0,RET000330,CUST00307
64,2,0,0.0,0,0.0,559.81,0.0,0,0,0,0,357.98,357.98,1.0,7,0,0,0.0,64,0,3,1,0,RET000331,CUST00307
52,2,0,0.0,0,0.0,15998.11,0.0,0,0,0,0,27836.79,27836.79,1.0,12,0,0,0.0,52,0,1,1,0,RET000332,CUST00309
393,4,0,0.0,0,0.0,6520.83,0.0,0,0,0,0,2187.29,2187.29,1.0,2,0,0,0.0,393,0,1,1,0,RET000333,CUST00310
368,1,0,0.0,0,0.0,4000.0,0.0,0,0,0,0,4000.0,1819.4,0.4549,15,0,0,0.0,368,0,1,1,0,RET000334,CUST00317
89,1,0,0.0,0,0.0,16574.28,0.0,0,0,0,0,16574.28,10881.39,0.6565,18,0,0,0.0,89,0,1,1,0,RET000335,CUST00319
294,3,0,0.0,0,0.0,3010.78,0.0,0,0,0,0,5781.34,5781.34,1.0,25,0,0,0.0,294,0,1,1,0,RET000336,CUST00320
36,2,0,0.0,0,0.0,2793.25,0.0,0,0,0,0,4148.4,4148.4,1.0,22,0,0,0.0,36,0,1,1,0,RET000337,CUST00321
56,7,0,0.0,0,0.0,6702.31,0.0,1,0,0,0,2632.26,2632.26,1.0,1,0,0,0.0,56,0,3,1,0,RET000338,CUST00322
89,4,0,0.0,0,0.0,3477.45,0.0,0,0,0,0,1713.83,1713.83,1.0,23,0,0,0.0,89,0,1,1,0,RET000339,CUST00325
94,4,1,0.25,0,0.0,3477.45,0.0,0,1,1,0,1508.61,1508.61,1.0,15,0,1,0.3191,5,0,1,1,0,RET000340,CUST00325
35,4,0,0.0,0,0.0,6192.24,0.0,0,0,0,0,14280.92,14280.92,1.0,14,0,0,0.0,35,1,1,1,0,RET000341,CUST00329
103,14,1,0.0714,0,0.0,4792.34,0.0,0,0,0,0,4215.95,3134.8,0.7436,6,0,1,0.2913,68,0,1,1,1,RET000342,CUST00329
164,8,1,0.125,0,0.0,5755.65,0.0,1,0,1,0,1378.59,1378.59,1.0,6,0,1,0.1829,10,0,2,1,0,RET000343,CUST00330
