refund_id,order_id,customer_id,refund_date,refund_amount,refund_status
REF000425,ORD003933,CUST00588,2026-03-27,17620.46,Pending
REF000426,ORD003963,CUST00594,2026-08-18,6423.58,Processed
REF000427,ORD003967,CUST00594,2026-08-07,1039.85,Processed
REF000428,ORD003971,CUST00594,2026-08-11,822.34,Processed
REF000429,ORD003976,CUST00594,2026-09-04,2188.91,Processed
REF000430,ORD003980,CUST00596,2026-08-07,2875.39,Processed
REF000431,ORD003982,CUST00596,2026-08-22,1622.39,Processed
REF000432,ORD003992,CUST00597,2026-09-30,2110.81,Pending
REF000433,ORD004018,CUST00601,2026-04-27,769.38,Processed
REF000434,ORD004019,CUST00601,2026-08-30,1536.31,Processed
REF000435,ORD004025,CUST00602,2026-06-06,10515.1,Processed
REF000436,ORD004039,CUST00604,2026-08-22,6704.37,Processed
REF000437,ORD004048,CUST00604,2026-04-28,1570.19,Processed
REF000438,ORD004049,CUST00604,2026-05-08,3094.51,Processed
REF000439,ORD004054,CUST00604,2026-06-29,1779.17,Processed
REF000440,ORD004059,CUST00605,2026-09-07,30376.04,Processed
REF000441,ORD004060,CUST00605,2026-08-16,1356.01,Pending
REF000442,ORD004062,CUST00605,2026-08-26,2113.9,Processed
REF000443,ORD004063,CUST00605,2026-09-02,2708.2,Processed
REF000444,ORD004070,CUST00605,2026-08-18,1145.93,Processed
REF000445,ORD004072,CUST00605,2026-09-04,2685.51,Pending
REF000446,ORD004075,CUST00605,2026-09-09,1336.3,Pending
REF000447,ORD004076,CUST00605,2026-08-01,765.31,Processed
REF000448,ORD004089,CUST00608,2026-08-23,1045.38,Processed
REF000449,ORD004090,CUST00608,2026-08-02,1503.46,Processed
REF000450,ORD004101,CUST00609,2026-06-06,9787.75,Processed
REF000451,ORD004103,CUST00609,2026-04-06,4128.84,Processed
REF000452,ORD004104,CUST00609,2026-09-03,1722.19,Processed
REF000453,ORD004112,CUST00610,2026-06-05,3067.78,Processed
REF000454,ORD004120,CUST00610,2026-03-16,5669.09,Processed
REF000455,ORD004135,CUST00612,2026-07-08,3246.38,Processed
REF000456,ORD004137,CUST00612,2026-07-15,2739.79,Declined
REF000457,ORD004142,CUST00612,2026-07-08,2800.11,Pending
REF000458,ORD004143,CUST00612,2026-07-01,1934.8,Processed
REF000459,ORD004149,CUST00612,2026-07-01,636.48,Processed
REF000460,ORD004161,CUST00615,2026-08-30,20642.22,Processed
REF000461,ORD004166,CUST00615,2026-04-07,988.25,Processed
REF000462,ORD004167,CUST00615,2026-03-10,887.68,Processed
REF000463,ORD004206,CUST00622,2026-07-15,1947.33,Processed
REF000464,ORD004214,CUST00624,2026-08-25,247.07,Processed
REF000465,ORD004223,CUST00625,2026-06-20,1907.79,Processed
REF000466,ORD004224,CUST00625,2026-06-18,13840.8,Processed
REF000467,ORD004229,CUST00625,2026-06-22,11266.2,Processed
REF000468,ORD004234,CUST00625,2026-09-09,504.69,Pending
REF000469,ORD004311,CUST00637,2026-06-23,1052.69,Processed
REF000470,ORD004323,CUST00638,2026-08-25,55000.0,Pending
REF000471,ORD004324,CUST00638,2026-09-07,1268.95,Processed
REF000472,ORD004325,CUST00638,2026-09-02,7956.61,Pending
REF000473,ORD004331,CUST00638,2026-08-05,502.79,Processed
REF000474,ORD004332,CUST00638,2026-09-02,3527.8,Processed
REF000475,ORD004349,CUST00641,2026-06-14,3265.5,Processed
REF000476,ORD004353,CUST00642,2026-06-13,584.93,Processed
REF000477,ORD004363,CUST00644,2026-09-04,1085.87,Processed
REF000478,ORD004368,CUST00645,2026-01-06,1841.75,Pending
REF000479,ORD004371,CUST00645,2026-04-25,24899.01,Processed
REF000480,ORD004375,CUST00645,2026-06-17,13800.5,Processed
REF000481,ORD004377,CUST00645,2026-06-29,2796.7,Processed
REF000482,ORD004382,CUST00645,2026-07-14,1134.16,Processed
REF000483,ORD004383,CUST00645,2026-02-12,15829.68,Processed
REF000484,ORD004409,CUST00648,2026-04-21,5395.58,Processed
REF000485,ORD004410,CUST00648,2026-03-22,1118.74,Processed
REF000486,ORD004412,CUST00649,2026-08-23,1248.53,Processed
REF000487,ORD004416,CUST00650,2026-03-27,10061.85,Pending
REF000488,ORD004419,CUST00650,2026-08-23,9156.46,Processed
REF000489,ORD004432,CUST00651,2026-04-23,2912.18,Processed
REF000490,ORD004437,CUST00653,2026-04-15,3542.79,Processed
REF000491,ORD004438,CUST00653,2026-08-22,2728.24,Declined
REF000492,ORD004440,CUST00653,2026-08-09,1946.33,Processed
REF000493,ORD004441,CUST00653,2026-04-24,2107.43,Processed
REF000494,ORD004444,CUST00653,2026-04-24,746.93,Processed
REF000495,ORD004451,CUST00653,2026-06-20,570.44,Processed
REF000496,ORD004455,CUST00653,2026-07-13,21357.03,Processed
REF000497,ORD004458,CUST00653,2026-03-18,1177.72,Processed
REF000498,ORD004459,CUST00653,2026-06-24,9610.77,Processed
REF000499,ORD004482,CUST00658,2026-02-25,425.1,Declined
REF000500,ORD004486,CUST00659,2026-07-15,1162.21,Processed
REF000501,ORD004488,CUST00660,2026-05-29,1606.32,Processed
REF000502,ORD004555,CUST00672,2026-07-12,18570.97,Processed
REF000503,ORD004578,CUST00677,2026-08-05,514.29,Processed
REF000504,ORD004588,CUST00679,2026-07-02,3435.42,Processed
REF000505,ORD004591,CUST00679,2026-06-25,408.74,Processed
REF000506,ORD004598,CUST00679,2026-09-15,2211.51,Pending
REF000507,ORD004608,CUST00681,2026-02-05,2042.12,Pending
REF000508,ORD004614,CUST00682,2026-04-15,613.58,Processed
REF000509,ORD004636,CUST00685,2026-08-11,984.46,Processed
REF000510,ORD004637,CUST00685,2026-02-03,8001.28,Processed
REF000511,ORD004638,CUST00686,2026-08-03,2406.47,Processed
REF000512,ORD004645,CUST00686,2026-08-13,844.38,Processed
REF000513,ORD004646,CUST00686,2026-09-02,1230.41,Pending
REF000514,ORD004648,CUST00686,2026-08-22,5691.25,Pending
REF000515,ORD004649,CUST00686,2026-08-17,16250.79,Processed
REF000516,ORD004651,CUST00686,2026-08-18,6601.77,Processed
REF000517,ORD004655,CUST00686,2026-09-04,19498.22,Pending
REF000518,ORD004656,CUST00686,2026-08-15,283.99,Processed
REF000519,ORD004657,CUST00686,2026-09-09,2772.47,Processed
REF000520,ORD004658,CUST00686,2026-08-11,2268.68,Processed
REF000521,ORD004667,CUST00688,2026-07-10,16052.12,Processed
REF000522,ORD004678,CUST00689,2026-08-13,1253.19,Processed
REF000523,ORD004681,CUST00689,2026-08-10,10332.14,Processed
REF000524,ORD004691,CUST00690,2026-08-09,2769.82,Processed
REF000525,ORD004696,CUST00691,2026-05-24,4601.45,Processed
REF000526,ORD004725,CUST00695,2026-04-17,346.82,Processed
REF000527,ORD004729,CUST00696,2026-03-26,1599.31,Processed
REF000528,ORD004752,CUST00701,2026-07-06,1817.26,Pending
REF000529,ORD004765,CUST00702,2026-08-15,17072.32,Processed
REF000530,ORD004797,CUST00708,2026-04-25,888.36,Processed
REF000531,ORD004809,CUST00711,2026-06-17,1307.16,Declined
REF000532,ORD004811,CUST00711,2026-08-02,15355.97,Processed
REF000533,ORD004813,CUST00711,2026-06-28,794.28,Processed
REF000534,ORD004821,CUST00711,2026-08-10,11799.04,Processed
REF000535,ORD004823,CUST00712,2026-03-28,2115.15,Processed
REF000536,ORD004840,CUST00714,2026-02-24,1176.4,Processed
REF000537,ORD004877,CUST00721,2026-06-19,17628.4,Processed
REF000538,ORD004881,CUST00721,2026-08-10,1154.51,Processed
REF000539,ORD004883,CUST00721,2026-04-28,3953.52,Processed
REF000540,ORD004911,CUST00726,2026-07-04,11945.64,Pending
REF000541,ORD004917,CUST00726,2026-08-26,8000.0,Processed
REF000542,ORD004923,CUST00727,2026-07-02,2351.28,Processed
REF000543,ORD004939,CUST00729,2026-04-08,6527.76,Processed
REF000544,ORD004948,CUST00732,2026-06-05,1569.3,Processed
REF000545,ORD004949,CUST00732,2026-04-24,758.29,Processed
REF000546,ORD004964,CUST00734,2026-08-15,2457.2,Processed
REF000547,ORD004965,CUST00735,2026-08-27,280.84,Processed
REF000548,ORD004971,CUST00735,2026-07-17,3570.22,Processed
REF000549,ORD004980,CUST00736,2026-09-17,1595.18,Pending
REF000550,ORD004982,CUST00736,2026-04-15,1071.52,Processed
REF000551,ORD004988,CUST00737,2026-01-29,423.06,Processed
REF000552,ORD004992,CUST00738,2026-07-06,277.64,Processed
REF000553,ORD005029,CUST00744,2026-08-04,5485.8,Processed
REF000554,ORD005033,CUST00744,2026-08-05,11992.07,Processed
REF000555,ORD005047,CUST00745,2026-03-11,895.9,Processed
REF000556,ORD005052,CUST00747,2026-04-14,567.71,Processed
REF000557,ORD005067,CUST00750,2026-03-17,4229.19,Processed
REF000558,ORD005072,CUST00750,2026-05-17,22021.0,Pending
REF000559,ORD005073,CUST00750,2026-01-25,1599.82,Processed
REF000560,ORD005080,CUST00750,2026-03-07,12227.31,Processed
REF000561,ORD005081,CUST00750,2026-03-21,759.03,Pending
REF000562,ORD005087,CUST00750,2026-06-13,888.55,Processed
REF000563,ORD005105,CUST00754,2026-06-21,218.07,Processed
REF000564,ORD005109,CUST00754,2026-08-05,2162.39,Pending
REF000565,ORD005110,CUST00754,2026-06-23,1248.77,Processed
REF000566,ORD005124,CUST00755,2026-07-04,1900.48,Processed
REF000567,ORD005126,CUST00755,2026-07-04,3122.76,Processed
REF000568,ORD005128,CUST00755,2026-08-13,2791.09,Processed
REF000569,ORD005129,CUST00755,2026-08-14,15045.47,Processed
REF000570,ORD005147,CUST00759,2026-07-06,11012.04,Processed
REF000571,ORD005148,CUST00759,2026-06-15,1415.13,Pending
REF000572,ORD005161,CUST00760,2026-09-12,6481.86,Processed
REF000573,ORD005186,CUST00765,2026-07-06,40470.46,Pending
REF000574,ORD005187,CUST00765,2026-08-08,1069.2,Pending
REF000575,ORD005215,CUST00770,2026-04-23,666.33,Declined
REF000576,ORD005217,CUST00771,2026-05-14,4951.34,Processed
REF000577,ORD005230,CUST00773,2026-07-26,405.19,Processed
REF000578,ORD005236,CUST00774,2026-06-17,2093.3,Processed
REF000579,ORD005241,CUST00775,2026-06-02,3096.35,Processed
REF000580,ORD005273,CUST00781,2026-05-08,2692.11,Processed
REF000581,ORD005285,CUST00783,2026-08-27,1607.82,Processed
REF000582,ORD005301,CUST00785,2026-09-01,33876.96,Processed
REF000583,ORD005308,CUST00785,2026-08-26,341.31,Declined
REF000584,ORD005312,CUST00785,2026-08-29,1285.72,Processed
REF000585,ORD005329,CUST00787,2026-08-25,3266.51,Processed
REF000586,ORD005334,CUST00787,2026-09-10,2355.38,Pending
REF000587,ORD005335,CUST00787,2026-08-28,17879.25,Processed
REF000588,ORD005360,CUST00791,2026-09-15,2893.48,Pending
REF000589,ORD005370,CUST00793,2026-04-07,2762.65,Processed
REF000590,ORD005371,CUST00793,2026-03-08,467.58,Processed
REF000591,ORD005444,CUST00806,2026-07-31,3402.59,Processed
REF000592,ORD005449,CUST00806,2026-09-03,1523.41,Processed
REF000593,ORD005453,CUST00806,2026-05-03,628.81,Processed
REF000594,ORD005454,CUST00806,2026-05-26,544.8,Declined
REF000595,ORD005461,CUST00807,2026-08-13,2036.83,Processed
REF000596,ORD005467,CUST00808,2026-08-12,25859.23,Processed
REF000597,ORD005473,CUST00808,2026-08-09,7386.45,Processed
REF000598,ORD005478,CUST00808,2026-07-30,1833.74,Processed
REF000599,ORD005485,CUST00808,2026-07-11,1099.39,Pending
REF000600,ORD005486,CUST00808,2026-07-25,1653.98,Processed
REF000601,ORD005487,CUST00808,2026-07-30,2393.97,Processed
REF000602,ORD005503,CUST00810,2026-09-23,1908.77,Processed
REF000603,ORD005508,CUST00811,2026-05-04,640.97,Processed
REF000604,ORD005530,CUST00815,2026-06-25,2967.28,Processed
REF000605,ORD005555,CUST00820,2026-06-17,1541.28,Processed
REF000606,ORD005556,CUST00820,2026-06-04,3402.22,Processed
REF000607,ORD005561,CUST00820,2026-05-03,1900.59,Processed
REF000608,ORD005571,CUST00823,2026-05-23,3523.17,Declined
REF000609,ORD005579,CUST00824,2026-07-19,2748.78,Processed
REF000610,ORD005580,CUST00824,2026-07-21,2646.86,Processed
REF000611,ORD005583,CUST00824,2026-08-13,8160.84,Processed
REF000612,ORD005584,CUST00824,2026-08-29,10999.79,Processed
REF000613,ORD005585,CUST00824,2026-06-15,13858.48,Processed
REF000614,ORD005590,CUST00824,2026-07-19,1782.81,Processed
REF000615,ORD005591,CUST00825,2026-09-18,1070.77,Pending
REF000616,ORD005600,CUST00827,2026-06-23,1061.11,Processed
REF000617,ORD005612,CUST00829,2026-08-29,18012.6,Processed
REF000618,ORD005613,CUST00829,2026-08-17,2755.33,Processed
REF000619,ORD005633,CUST00831,2026-07-11,764.3,Processed
REF000620,ORD005641,CUST00831,2026-07-12,2822.47,Processed
REF000621,ORD005663,CUST00835,2026-07-17,1921.32,Declined
REF000622,ORD005675,CUST00837,2026-06-18,9258.23,Processed
REF000623,ORD005679,CUST00838,2026-08-20,11141.04,Processed
REF000624,ORD005699,CUST00841,2026-06-15,1259.16,Processed
REF000625,ORD005701,CUST00841,2026-08-23,6169.63,Processed
REF000626,ORD005702,CUST00841,2026-08-22,697.06,Pending
REF000627,ORD005703,CUST00841,2026-03-13,1363.37,Processed
REF000628,ORD005704,CUST00841,2026-08-26,17545.56,Processed
REF000629,ORD005708,CUST00841,2026-05-17,1437.78,Processed
REF000630,ORD005709,CUST00841,2026-04-15,2009.03,Processed
REF000631,ORD005710,CUST00841,2026-04-13,3828.69,Processed
REF000632,ORD005712,CUST00841,2026-04-11,741.29,Processed
REF000633,ORD005713,CUST00841,2026-07-20,3501.15,Processed
REF000634,ORD005723,CUST00843,2026-06-12,9390.28,Processed
REF000635,ORD005739,CUST00846,2026-08-11,1517.72,Processed
REF000636,ORD005743,CUST00846,2026-09-06,3030.53,Pending
REF000637,ORD005744,CUST00846,2026-08-13,3239.36,Processed
REF000638,ORD005745,CUST00846,2026-08-27,30968.63,Processed
REF000639,ORD005748,CUST00846,2026-08-21,11073.2,Processed
REF000640,ORD005749,CUST00846,2026-08-24,27027.38,Processed
REF000641,ORD005753,CUST00846,2026-07-26,3321.6,Processed
REF000642,ORD005758,CUST00846,2026-08-02,49471.46,Processed
REF000643,ORD005761,CUST00846,2026-08-25,1011.59,Processed
REF000644,ORD005767,CUST00848,2026-09-10,15909.23,Pending
REF000645,ORD005775,CUST00848,2026-06-25,1279.48,Processed
REF000646,ORD005784,CUST00850,2026-07-12,12000.0,Processed
REF000647,ORD005785,CUST00850,2026-07-16,2631.24,Processed
REF000648,ORD005787,CUST00850,2026-07-28,5695.5,Processed
REF000649,ORD005790,CUST00850,2026-07-21,1822.85,Processed
REF000650,ORD005792,CUST00850,2026-07-11,1436.18,Processed
REF000651,ORD005794,CUST00850,2026-07-20,2978.44,Processed
REF000652,ORD005807,CUST00850,2026-08-05,24558.41,Processed
REF000653,ORD005816,CUST00852,2026-07-29,4089.51,Processed
REF000654,ORD005853,CUST00857,2026-08-08,2354.96,Processed
REF000655,ORD005854,CUST00858,2026-07-03,41711.93,Processed
REF000656,ORD005856,CUST00858,2026-05-01,1358.29,Processed
REF000657,ORD005859,CUST00859,2026-08-04,383.61,Processed
REF000658,ORD005860,CUST00859,2026-09-12,2935.08,Processed
REF000659,ORD005864,CUST00859,2026-08-03,3262.94,Processed
REF000660,ORD005872,CUST00859,2026-07-30,6435.47,Processed
REF000661,ORD005892,CUST00863,2026-06-25,11340.16,Processed
REF000662,ORD005910,CUST00866,2026-05-27,220.84,Pending
REF000663,ORD005914,CUST00867,2026-09-04,1970.03,Pending
REF000664,ORD005946,CUST00872,2026-04-02,9155.91,Declined
REF000665,ORD005959,CUST00874,2026-07-04,2721.96,Pending
REF000666,ORD005960,CUST00874,2026-07-19,536.5,Processed
REF000667,ORD005965,CUST00874,2026-08-08,16112.82,Pending
REF000668,ORD005973,CUST00874,2026-07-13,2563.29,Processed
REF000669,ORD005986,CUST00876,2026-02-28,1912.0,Processed
REF000670,ORD005987,CUST00876,2026-01-13,2618.06,Processed
REF000671,ORD005994,CUST00878,2026-05-25,780.39,Processed
REF000672,ORD006015,CUST00881,2026-04-15,1521.56,Processed
REF000673,ORD006039,CUST00887,2026-04-26,37089.17,Processed
REF000674,ORD006040,CUST00887,2026-02-22,1822.66,Processed
REF000675,ORD006046,CUST00887,2026-02-24,864.77,Processed
REF000676,ORD006049,CUST00887,2026-06-04,7897.9,Processed
REF000677,ORD006086,CUST00892,2026-07-17,1697.71,Processed
REF000678,ORD006112,CUST00895,2026-05-12,2727.38,Pending
REF000679,ORD006118,CUST00895,2026-06-26,55000.0,Processed
REF000680,ORD006121,CUST00895,2026-06-27,2744.03,Processed
REF000681,ORD006125,CUST00896,2026-02-13,604.48,Processed
REF000682,ORD006135,CUST00899,2026-05-22,348.13,Processed
REF000683,ORD006154,CUST00903,2026-08-04,570.19,Processed
REF000684,ORD006162,CUST00904,2026-07-15,1763.83,Processed
REF000685,ORD006182,CUST00907,2026-03-11,24038.4,Processed
REF000686,ORD006199,CUST00909,2026-07-17,2014.38,Pending
REF000687,ORD006207,CUST00910,2026-09-20,15482.3,Pending
REF000688,ORD006210,CUST00910,2026-08-26,3178.76,Processed
REF000689,ORD006215,CUST00911,2026-06-12,2242.49,Processed
REF000690,ORD006229,CUST00914,2026-09-10,1413.85,Processed
REF000691,ORD006245,CUST00917,2026-07-25,1347.52,Processed
REF000692,ORD006260,CUST00919,2026-07-07,1706.69,Processed
REF000693,ORD006263,CUST00919,2026-06-22,2302.04,Processed
REF000694,ORD006264,CUST00919,2026-06-25,770.44,Processed
REF000695,ORD006268,CUST00919,2026-06-24,1916.49,Processed
REF000696,ORD006270,CUST00919,2026-06-13,4022.19,Processed
REF000697,ORD006273,CUST00919,2026-09-02,2729.14,Processed
REF000698,ORD006274,CUST00919,2026-05-21,528.36,Processed
REF000699,ORD006275,CUST00919,2026-07-18,55000.0,Pending
REF000700,ORD006276,CUST00919,2026-07-29,1596.8,Processed
REF000701,ORD006278,CUST00919,2026-06-09,1162.77,Processed
REF000702,ORD006280,CUST00919,2026-08-08,10789.73,Processed
REF000703,ORD006283,CUST00919,2026-05-17,26837.14,Processed
REF000704,ORD006315,CUST00923,2026-03-22,5985.3,Processed
REF000705,ORD006319,CUST00924,2026-05-19,923.46,Pending
REF000706,ORD006321,CUST00924,2026-07-11,1434.43,Processed
REF000707,ORD006325,CUST00925,2026-04-15,1034.11,Pending
REF000708,ORD006330,CUST00925,2026-07-25,1611.61,Processed
REF000709,ORD006331,CUST00925,2026-06-26,5541.06,Processed
REF000710,ORD006333,CUST00925,2026-05-01,2862.05,Processed
REF000711,ORD006337,CUST00925,2026-05-04,17004.5,Declined
REF000712,ORD006340,CUST00925,2026-04-02,3381.45,Processed
REF000713,ORD006342,CUST00925,2026-08-12,2078.66,Processed
REF000714,ORD006347,CUST00925,2026-03-26,3411.99,Processed
REF000715,ORD006366,CUST00928,2026-07-31,4050.03,Declined
REF000716,ORD006385,CUST00932,2026-03-03,2327.52,Processed
REF000717,ORD006389,CUST00932,2026-09-08,6000.0,Processed
REF000718,ORD006390,CUST00932,2026-07-03,7528.91,Processed
REF000719,ORD006393,CUST00932,2026-03-01,1382.63,Pending
REF000720,ORD006394,CUST00932,2026-05-31,2720.99,Pending
REF000721,ORD006397,CUST00932,2026-03-15,1833.84,Processed
REF000722,ORD006415,CUST00936,2026-06-07,1128.7,Processed
REF000723,ORD006424,CUST00937,2026-08-18,26351.97,Pending
REF000724,ORD006426,CUST00937,2026-05-19,8843.41,Processed
REF000725,ORD006442,CUST00940,2026-03-16,1721.18,Processed
REF000726,ORD006444,CUST00940,2026-04-02,997.9,Processed
REF000727,ORD006450,CUST00941,2026-07-09,3248.88,Processed
REF000728,ORD006451,CUST00941,2026-05-16,2010.94,Processed
REF000729,ORD006454,CUST00941,2026-05-05,16516.14,Pending
REF000730,ORD006460,CUST00942,2026-08-12,3968.78,Declined
REF000731,ORD006464,CUST00942,2026-06-15,2917.3,Processed
REF000732,ORD006466,CUST00942,2026-06-06,1245.54,Processed
REF000733,ORD006500,CUST00948,2026-07-25,1467.98,Processed
REF000734,ORD006567,CUST00959,2026-07-01,1085.94,Processed
REF000735,ORD006568,CUST00959,2026-06-27,2830.55,Processed
REF000736,ORD006570,CUST00959,2026-07-30,10072.55,Processed
REF000737,ORD006581,CUST00960,2026-04-23,4879.29,Processed
REF000738,ORD006611,CUST00966,2026-05-24,1382.39,Processed
REF000739,ORD006616,CUST00967,2026-06-27,38459.1,Processed
REF000740,ORD006659,CUST00975,2026-08-30,917.86,Pending
REF000741,ORD006708,CUST00983,2026-02-11,3255.62,Processed
REF000742,ORD006716,CUST00985,2026-06-24,2156.26,Processed
REF000743,ORD006746,CUST00989,2026-04-03,7939.72,Processed
REF000744,ORD006747,CUST00990,2026-06-07,5275.06,Processed
REF000745,ORD006750,CUST00990,2026-06-11,2767.19,Processed
REF000746,ORD006754,CUST00990,2026-09-25,139.49,Processed
REF000747,ORD006761,CUST00991,2026-06-07,526.65,Processed
REF000748,ORD006771,CUST00993,2026-05-06,25430.91,Processed
REF000749,ORD006778,CUST00995,2026-08-31,31453.11,Processed
REF000750,ORD006787,CUST00995,2026-06-24,4004.97,Processed
REF000751,ORD006789,CUST00995,2026-09-18,3018.94,Processed
REF000752,ORD006792,CUST00995,2026-08-27,1087.59,Processed
REF000753,ORD006793,CUST00995,2026-07-09,18937.2,Processed
REF000754,ORD006801,CUST00996,2026-09-05,4452.67,Processed
REF000755,ORD006848,CUST01003,2026-06-02,1201.93,Pending
REF000756,ORD006860,CUST01005,2026-07-29,7243.04,Processed
REF000757,ORD006861,CUST01005,2026-06-10,2868.57,Processed
REF000758,ORD006863,CUST01005,2026-07-16,1593.71,Declined
REF000759,ORD006871,CUST01007,2026-06-20,6089.4,Processed
REF000760,ORD006872,CUST01008,2026-08-25,2567.25,Processed
REF000761,ORD006873,CUST01008,2026-08-19,4155.01,Declined
REF000762,ORD006880,CUST01008,2026-09-07,1764.07,Processed
REF000763,ORD006889,CUST01009,2026-08-25,1339.17,Processed
REF000764,ORD006908,CUST01013,2026-08-07,1195.97,Processed
REF000765,ORD006911,CUST01013,2026-08-12,814.61,Processed
REF000766,ORD006913,CUST01013,2026-09-09,1480.88,Pending
REF000767,ORD006951,CUST01019,2026-02-09,2475.3,Processed
REF000768,ORD006974,CUST01021,2026-08-29,1961.46,Declined
