order_id,customer_id,order_date,order_amount,category,payment_method,delivery_status
ORD000357,CUST00053,2026-06-14,2140.25,Footwear,COD,Delivered
ORD000358,CUST00054,2026-08-11,561.42,Beauty,Credit Card,Delivered
ORD000359,CUST00054,2026-03-05,181.53,Books,UPI,Delivered
ORD000360,CUST00054,2026-04-01,1301.93,Accessories,Debit Card,Delivered
ORD000361,CUST00054,2026-07-08,1165.78,Clothing,UPI,Delivered
ORD000362,CUST00054,2026-07-09,1571.1,Accessories,Debit Card,Returned to Seller
ORD000363,CUST00054,2026-01-10,758.83,Accessories,COD,Delivered
ORD000364,CUST00055,2026-08-28,5067.67,Sports,Credit Card,Delivered
ORD000365,CUST00055,2026-02-14,13604.98,Electronics,UPI,Delivered
ORD000366,CUST00055,2026-06-22,4429.89,Sports,Credit Card,Delivered
ORD000367,CUST00055,2026-06-10,13298.66,Electronics,Debit Card,Returned to Seller
ORD000368,CUST00056,2026-02-26,1233.18,Clothing,Credit Card,Delivered
ORD000369,CUST00056,2026-06-23,1419.22,Accessories,Net Banking,Delivered
ORD000370,CUST00056,2026-07-20,769.01,Accessories,COD,Cancelled
ORD000371,CUST00057,2026-08-19,1390.02,Clothing,Debit Card,Delivered
ORD000372,CUST00057,2026-04-28,22461.82,Electronics,Credit Card,Delivered
ORD000373,CUST00057,2026-06-19,3392.28,Sports,Credit Card,Delivered
ORD000374,CUST00057,2026-04-27,28919.91,Electronics,Credit Card,Delivered
ORD000375,CUST00057,2026-07-26,962.18,Clothing,COD,Delivered
ORD000376,CUST00057,2026-08-17,2266.92,Footwear,Debit Card,Delivered
ORD000377,CUST00057,2026-01-24,17860.09,Electronics,UPI,Delivered
ORD000378,CUST00057,2026-06-30,2554.56,Home & Kitchen,UPI,Delivered
ORD000379,CUST00058,2026-04-23,2192.04,Clothing,Wallet,Delivered
ORD000380,CUST00058,2026-03-03,765.19,Accessories,UPI,Delivered
ORD000381,CUST00058,2026-05-03,1852.15,Home & Kitchen,Debit Card,Cancelled
ORD000382,CUST00059,2026-05-11,15688.51,Electronics,Credit Card,Returned to Seller
ORD000383,CUST00059,2026-01-03,18276.56,Electronics,Net Banking,Delivered
ORD000384,CUST00059,2026-03-06,10354.16,Electronics,Debit Card,Delivered
ORD000385,CUST00060,2026-06-06,1776.18,Accessories,Debit Card,Delivered
ORD000386,CUST00060,2026-07-08,4199.82,Home & Kitchen,UPI,Delivered
ORD000387,CUST00060,2026-05-03,596.89,Books,Credit Card,Delivered
ORD000388,CUST00061,2026-07-11,1444.79,Home & Kitchen,Credit Card,Delivered
ORD000389,CUST00061,2026-05-26,4139.97,Footwear,Credit Card,Delivered
ORD000390,CUST00061,2026-08-02,4328.71,Home & Kitchen,COD,Delivered
ORD000391,CUST00061,2026-05-18,786.05,Books,Credit Card,Delivered
ORD000392,CUST00061,2026-02-22,20944.26,Electronics,COD,Cancelled
ORD000393,CUST00061,2026-07-27,36922.99,Electronics,Wallet,Delivered
ORD000394,CUST00062,2026-06-12,3404.3,Footwear,COD,Delivered
ORD000395,CUST00062,2026-06-01,1637.73,Home & Kitchen,Credit Card,In Transit
ORD000396,CUST00062,2026-05-27,2206.99,Footwear,UPI,Delivered
ORD000397,CUST00062,2026-05-27,2116.84,Clothing,Net Banking,Delivered
ORD000398,CUST00062,2026-06-12,19691.21,Electronics,COD,Cancelled
ORD000399,CUST00062,2026-06-10,2236.26,Accessories,Debit Card,Returned to Seller
ORD000400,CUST00062,2026-06-14,1870.42,Footwear,COD,Delivered
ORD000401,CUST00062,2026-06-09,25427.22,Electronics,COD,Delivered
ORD000402,CUST00062,2026-06-07,1658.42,Clothing,Credit Card,Delivered
ORD000403,CUST00062,2026-08-05,2401.93,Clothing,Debit Card,Delivered
ORD000404,CUST00062,2026-06-16,852.26,Beauty,Debit Card,Delivered
ORD000405,CUST00062,2026-06-25,920.4,Accessories,Credit Card,Delivered
ORD000406,CUST00062,2026-07-16,961.43,Sports,Credit Card,Returned to Seller
ORD000407,CUST00062,2026-07-09,966.24,Footwear,Debit Card,Delivered
ORD000408,CUST00062,2026-05-10,34536.39,Electronics,COD,Delivered
ORD000409,CUST00063,2026-08-06,378.62,Books,COD,Cancelled
ORD000410,CUST00063,2026-08-23,5094.68,Sports,Debit Card,Delivered
ORD000411,CUST00063,2026-08-19,12761.35,Electronics,Debit Card,Delivered
ORD000412,CUST00063,2026-08-06,3091.71,Clothing,Debit Card,Delivered
ORD000413,CUST00063,2026-08-11,1095.09,Clothing,Credit Card,Delivered
ORD000414,CUST00063,2026-08-18,1486.3,Beauty,Debit Card,Delivered
ORD000415,CUST00063,2026-08-22,769.48,Beauty,COD,Delivered
ORD000416,CUST00063,2026-08-27,1763.46,Sports,COD,Delivered
ORD000417,CUST00063,2026-08-12,14485.07,Electronics,Debit Card,Delivered
ORD000418,CUST00063,2026-08-07,3721.71,Clothing,UPI,Delivered
ORD000419,CUST00063,2026-08-11,1453.7,Sports,UPI,Delivered
ORD000420,CUST00063,2026-08-10,22064.57,Electronics,Debit Card,Delivered
ORD000421,CUST00063,2026-08-10,1592.6,Footwear,UPI,Delivered
ORD000422,CUST00063,2026-08-11,1069.43,Footwear,Debit Card,Delivered
ORD000423,CUST00063,2026-08-22,1286.6,Beauty,Wallet,Delivered
ORD000424,CUST00064,2026-03-28,1500.0,Books,Wallet,Returned to Seller
ORD000425,CUST00064,2026-06-05,2901.47,Sports,UPI,Delivered
ORD000426,CUST00064,2026-03-12,3133.72,Sports,UPI,Delivered
ORD000427,CUST00064,2026-08-06,2765.23,Footwear,UPI,Delivered
ORD000428,CUST00064,2026-04-11,5408.34,Footwear,COD,Delivered
ORD000429,CUST00064,2026-06-20,2857.59,Accessories,Credit Card,Delivered
ORD000430,CUST00064,2026-04-27,2284.7,Accessories,Credit Card,Delivered
ORD000431,CUST00065,2026-05-07,1829.79,Sports,UPI,Cancelled
ORD000432,CUST00065,2026-03-03,4263.98,Home & Kitchen,Wallet,In Transit
ORD000433,CUST00065,2026-08-03,1967.23,Home & Kitchen,Wallet,Delivered
ORD000434,CUST00065,2026-03-30,12977.27,Electronics,Debit Card,Delivered
ORD000435,CUST00065,2026-04-13,9361.06,Electronics,COD,Delivered
ORD000436,CUST00065,2026-04-03,9310.46,Home & Kitchen,Credit Card,Delivered
ORD000437,CUST00065,2026-03-03,14165.36,Electronics,UPI,Delivered
ORD000438,CUST00065,2026-01-05,2251.36,Clothing,UPI,Returned to Seller
ORD000439,CUST00066,2026-06-19,309.72,Books,UPI,In Transit
ORD000440,CUST00066,2026-07-16,2017.87,Sports,Wallet,Delivered
ORD000441,CUST00066,2026-07-02,4016.46,Home & Kitchen,Wallet,Delivered
ORD000442,CUST00066,2026-07-07,558.82,Books,UPI,Delivered
ORD000443,CUST00067,2026-06-13,6007.97,Home & Kitchen,Credit Card,Delivered
ORD000444,CUST00067,2026-04-11,2956.21,Footwear,Debit Card,Delivered
ORD000445,CUST00067,2026-03-22,386.81,Books,Debit Card,Delivered
ORD000446,CUST00067,2026-07-29,417.52,Books,Net Banking,Delivered
ORD000447,CUST00067,2026-05-03,11159.03,Home & Kitchen,Debit Card,Delivered
ORD000448,CUST00067,2026-04-27,760.27,Clothing,Wallet,Delivered
ORD000449,CUST00067,2026-03-25,415.37,Books,Credit Card,Delivered
ORD000450,CUST00067,2026-05-20,2417.84,Sports,Wallet,Delivered
ORD000451,CUST00068,2026-02-07,1855.12,Footwear,Net Banking,Delivered
ORD000452,CUST00068,2026-08-25,3572.6,Footwear,COD,Delivered
ORD000453,CUST00068,2026-05-15,20793.54,Electronics,UPI,Delivered
ORD000454,CUST00069,2026-07-18,1188.01,Clothing,Net Banking,Delivered
ORD000455,CUST00069,2026-06-20,23703.9,Electronics,UPI,Delivered
ORD000456,CUST00069,2026-06-23,5628.22,Home & Kitchen,Credit Card,Delivered
ORD000457,CUST00070,2026-08-28,1339.12,Sports,Credit Card,Cancelled
ORD000458,CUST00070,2026-06-14,25999.13,Electronics,Debit Card,Delivered
ORD000459,CUST00070,2026-08-01,1681.86,Home & Kitchen,Wallet,Delivered
ORD000460,CUST00070,2026-04-30,9475.19,Electronics,Debit Card,Returned to Seller
ORD000461,CUST00070,2026-04-23,336.48,Books,Credit Card,Returned to Seller
ORD000462,CUST00070,2026-06-07,17643.28,Electronics,Credit Card,Delivered
ORD000463,CUST00071,2026-05-10,3187.88,Footwear,COD,Delivered
ORD000464,CUST00071,2026-08-22,934.31,Accessories,UPI,Delivered
ORD000465,CUST00071,2026-01-17,2045.77,Footwear,Debit Card,Delivered
ORD000466,CUST00071,2026-02-05,1079.14,Accessories,COD,Delivered
ORD000467,CUST00071,2026-06-13,1567.39,Beauty,Debit Card,Delivered
ORD000468,CUST00071,2026-03-22,3551.17,Clothing,Credit Card,Delivered
ORD000469,CUST00071,2026-03-08,804.85,Beauty,Wallet,Delivered
ORD000470,CUST00072,2026-01-23,2687.41,Clothing,UPI,Delivered
ORD000471,CUST00072,2026-01-15,1287.8,Sports,Credit Card,Delivered
ORD000472,CUST00072,2026-06-11,13979.65,Electronics,UPI,Returned to Seller
ORD000473,CUST00073,2026-04-16,2030.24,Home & Kitchen,UPI,Delivered
ORD000474,CUST00073,2026-05-23,4724.99,Home & Kitchen,COD,Delivered
ORD000475,CUST00073,2026-03-23,10573.67,Electronics,COD,Delivered
ORD000476,CUST00073,2026-07-03,335.06,Books,Wallet,Delivered
ORD000477,CUST00073,2026-03-11,2566.51,Footwear,Debit Card,Delivered
ORD000478,CUST00073,2026-05-19,1998.08,Home & Kitchen,COD,Delivered
ORD000479,CUST00074,2026-08-27,4155.07,Clothing,UPI,Cancelled
ORD000480,CUST00074,2026-05-20,4072.22,Clothing,UPI,Delivered
ORD000481,CUST00074,2026-06-14,841.73,Beauty,Debit Card,Delivered
ORD000482,CUST00074,2026-08-04,1012.84,Beauty,Debit Card,Delivered
ORD000483,CUST00074,2026-06-29,743.58,Beauty,Wallet,Returned to Seller
ORD000484,CUST00074,2026-05-21,619.64,Beauty,Wallet,Cancelled
ORD000485,CUST00074,2026-08-19,1714.6,Accessories,Credit Card,Delivered
ORD000486,CUST00074,2026-08-13,5068.88,Home & Kitchen,Debit Card,Delivered
ORD000487,CUST00075,2026-08-01,2351.54,Footwear,UPI,Delivered
ORD000488,CUST00075,2026-08-14,15666.32,Electronics,UPI,Delivered
ORD000489,CUST00075,2026-07-11,5368.28,Sports,Credit Card,Delivered
ORD000490,CUST00075,2026-08-10,877.57,Books,UPI,Delivered
ORD000491,CUST00075,2026-08-23,1286.66,Clothing,Credit Card,Cancelled
ORD000492,CUST00076,2026-08-01,942.22,Clothing,Debit Card,Delivered
ORD000493,CUST00076,2026-06-28,2983.34,Clothing,UPI,Delivered
ORD000494,CUST00076,2026-04-10,3795.47,Beauty,Net Banking,Delivered
ORD000495,CUST00076,2026-04-21,6499.88,Electronics,UPI,Delivered
ORD000496,CUST00076,2026-08-22,3164.57,Home & Kitchen,Debit Card,Delivered
ORD000497,CUST00076,2026-02-04,1334.66,Footwear,UPI,Delivered
ORD000498,CUST00076,2026-06-06,1915.11,Accessories,Credit Card,Delivered
ORD000499,CUST00077,2026-01-05,6269.42,Sports,Credit Card,Delivered
ORD000500,CUST00077,2026-08-11,1796.39,Accessories,Debit Card,In Transit
ORD000501,CUST00077,2026-06-19,1938.69,Footwear,Debit Card,Delivered
ORD000502,CUST00078,2026-04-01,956.88,Clothing,UPI,Delivered
ORD000503,CUST00078,2026-06-25,1090.22,Books,COD,Delivered
ORD000504,CUST00078,2026-07-01,627.03,Beauty,Debit Card,Delivered
ORD000505,CUST00078,2026-03-18,1019.7,Clothing,UPI,Returned to Seller
ORD000506,CUST00078,2026-08-05,1492.18,Books,Credit Card,Delivered
ORD000507,CUST00078,2026-07-06,6899.15,Electronics,UPI,Delivered
ORD000508,CUST00078,2026-05-16,13165.79,Electronics,Debit Card,Returned to Seller
ORD000509,CUST00078,2026-03-21,1386.01,Accessories,COD,Delivered
ORD000510,CUST00079,2026-01-22,3376.24,Clothing,Debit Card,Delivered
ORD000511,CUST00079,2026-06-17,6159.43,Home & Kitchen,Net Banking,Delivered
ORD000512,CUST00079,2026-03-30,2113.69,Clothing,UPI,Delivered
ORD000513,CUST00079,2026-04-27,1315.89,Clothing,COD,Delivered
ORD000514,CUST00079,2026-05-08,1471.75,Beauty,Debit Card,Delivered
ORD000515,CUST00079,2026-04-23,841.16,Clothing,COD,Delivered
ORD000516,CUST00079,2026-02-12,5719.96,Home & Kitchen,Wallet,Returned to Seller
ORD000517,CUST00079,2026-05-05,1220.34,Accessories,Wallet,Delivered
ORD000518,CUST00080,2026-05-28,19581.5,Electronics,Credit Card,Delivered
ORD000519,CUST00080,2026-05-26,31760.51,Electronics,UPI,Delivered
ORD000520,CUST00080,2026-03-11,1090.68,Beauty,Debit Card,Delivered
ORD000521,CUST00080,2026-04-22,888.7,Beauty,Credit Card,Delivered
ORD000522,CUST00080,2026-05-14,1328.33,Accessories,UPI,Delivered
ORD000523,CUST00080,2026-03-14,938.42,Accessories,Net Banking,Delivered
ORD000524,CUST00080,2026-03-08,3525.93,Home & Kitchen,COD,Delivered
ORD000525,CUST00080,2026-06-03,3581.65,Footwear,UPI,Delivered
ORD000526,CUST00081,2026-03-07,2358.78,Beauty,UPI,Delivered
ORD000527,CUST00081,2026-03-25,2159.36,Accessories,UPI,Delivered
ORD000528,CUST00081,2026-07-16,3217.27,Clothing,Credit Card,Delivered
ORD000529,CUST00081,2026-05-07,837.97,Clothing,UPI,Delivered
ORD000530,CUST00081,2026-01-24,1486.72,Footwear,COD,Cancelled
ORD000531,CUST00081,2026-04-07,1757.72,Footwear,Credit Card,Cancelled
ORD000532,CUST00081,2026-04-18,3744.04,Home & Kitchen,Debit Card,Delivered
ORD000533,CUST00082,2026-03-15,908.85,Clothing,UPI,Delivered
ORD000534,CUST00082,2026-05-12,811.83,Books,COD,Delivered
ORD000535,CUST00082,2026-07-07,2300.9,Sports,Debit Card,Delivered
ORD000536,CUST00082,2026-05-12,3352.01,Home & Kitchen,Debit Card,Delivered
ORD000537,CUST00082,2026-02-15,2609.47,Sports,Debit Card,Delivered
ORD000538,CUST00083,2026-05-26,1632.03,Home & Kitchen,Net Banking,Delivered
ORD000539,CUST00083,2026-04-30,10679.77,Electronics,UPI,Delivered
ORD000540,CUST00083,2026-05-02,1091.87,Clothing,Credit Card,Delivered
ORD000541,CUST00083,2026-05-15,2294.58,Clothing,COD,Delivered
ORD000542,CUST00083,2026-05-23,15706.25,Electronics,UPI,Delivered
ORD000543,CUST00083,2026-07-26,592.47,Clothing,UPI,Delivered
ORD000544,CUST00083,2026-07-20,1957.15,Home & Kitchen,Wallet,Delivered
ORD000545,CUST00083,2026-06-26,4439.73,Footwear,UPI,Delivered
ORD000546,CUST00084,2026-03-19,1481.08,Accessories,COD,Delivered
ORD000547,CUST00084,2026-08-29,1375.24,Beauty,Wallet,In Transit
ORD000548,CUST00084,2026-03-07,2013.15,Clothing,COD,Delivered
ORD000549,CUST00084,2026-02-02,1562.65,Home & Kitchen,Debit Card,Delivered
ORD000550,CUST00085,2026-04-26,2179.28,Home & Kitchen,UPI,Cancelled
ORD000551,CUST00085,2026-07-31,534.9,Books,UPI,Returned to Seller
ORD000552,CUST00085,2026-08-29,870.69,Clothing,Credit Card,Delivered
ORD000553,CUST00085,2026-06-05,29430.12,Electronics,Wallet,Cancelled
ORD000554,CUST00085,2026-06-11,1898.65,Sports,Net Banking,Cancelled
ORD000555,CUST00086,2026-06-08,10398.21,Electronics,UPI,Returned to Seller
ORD000556,CUST00086,2026-08-03,1048.0,Clothing,UPI,Delivered
ORD000557,CUST00086,2026-05-07,1236.18,Accessories,Wallet,Cancelled
ORD000558,CUST00086,2026-02-18,1967.21,Sports,Debit Card,Returned to Seller
ORD000559,CUST00086,2026-01-31,1743.74,Clothing,UPI,Delivered
ORD000560,CUST00087,2026-03-24,3312.66,Footwear,UPI,Delivered
ORD000561,CUST00087,2026-03-26,763.71,Accessories,Debit Card,Delivered
ORD000562,CUST00087,2026-06-23,1065.23,Beauty,UPI,Delivered
ORD000563,CUST00088,2026-06-11,660.12,Beauty,Credit Card,Delivered
ORD000564,CUST00088,2026-06-15,1619.53,Accessories,UPI,Delivered
ORD000565,CUST00088,2026-08-10,1670.29,Clothing,Wallet,Delivered
ORD000566,CUST00089,2026-07-20,589.79,Books,Debit Card,Delivered
ORD000567,CUST00089,2026-06-22,1005.64,Clothing,UPI,Delivered
ORD000568,CUST00089,2026-08-11,2413.33,Clothing,UPI,Delivered
ORD000569,CUST00090,2026-06-17,1662.31,Sports,Wallet,Cancelled
ORD000570,CUST00090,2026-02-14,2458.23,Clothing,Debit Card,Delivered
ORD000571,CUST00090,2026-05-18,1685.51,Sports,Credit Card,Delivered
ORD000572,CUST00090,2026-03-18,1739.1,Home & Kitchen,COD,Delivered
ORD000573,CUST00091,2026-01-10,2897.7,Clothing,UPI,Delivered
ORD000574,CUST00091,2026-06-12,2069.79,Sports,Credit Card,Delivered
ORD000575,CUST00091,2026-02-04,1422.81,Clothing,COD,Delivered
ORD000576,CUST00091,2026-08-30,3035.14,Clothing,Debit Card,Delivered
ORD000577,CUST00091,2026-04-04,15101.31,Electronics,Credit Card,Delivered
ORD000578,CUST00091,2026-07-30,1757.23,Accessories,Debit Card,Delivered
ORD000579,CUST00091,2026-03-02,4923.47,Footwear,UPI,Delivered
ORD000580,CUST00091,2026-07-02,6725.69,Home & Kitchen,COD,Delivered
ORD000581,CUST00091,2026-04-20,17199.31,Electronics,UPI,Delivered
ORD000582,CUST00091,2026-04-03,11314.56,Electronics,Debit Card,Delivered
ORD000583,CUST00092,2026-03-16,2118.9,Clothing,UPI,Delivered
ORD000584,CUST00092,2026-02-18,3553.32,Sports,Credit Card,Delivered
ORD000585,CUST00092,2026-08-13,17946.08,Electronics,UPI,Delivered
ORD000586,CUST00092,2026-05-14,4457.64,Sports,UPI,Delivered
ORD000587,CUST00092,2026-06-02,1542.17,Beauty,Credit Card,Delivered
ORD000588,CUST00093,2026-01-29,2872.45,Clothing,COD,Delivered
ORD000589,CUST00093,2026-04-27,1077.77,Clothing,Debit Card,Delivered
ORD000590,CUST00093,2026-01-09,2866.55,Footwear,Wallet,Delivered
ORD000591,CUST00094,2026-06-30,1204.19,Accessories,UPI,Delivered
ORD000592,CUST00094,2026-02-24,8038.07,Home & Kitchen,UPI,Delivered
ORD000593,CUST00094,2026-06-05,1710.71,Footwear,Debit Card,Delivered
ORD000594,CUST00094,2026-02-26,2431.19,Footwear,Net Banking,Delivered
ORD000595,CUST00094,2026-03-18,17311.64,Electronics,UPI,Delivered
ORD000596,CUST00095,2026-02-21,17748.93,Electronics,UPI,Delivered
ORD000597,CUST00095,2026-03-01,20992.91,Electronics,COD,Delivered
ORD000598,CUST00095,2026-07-23,434.45,Books,Net Banking,Delivered
ORD000599,CUST00095,2026-02-19,5133.11,Sports,COD,Delivered
ORD000600,CUST00095,2026-04-09,1308.22,Clothing,UPI,Delivered
ORD000601,CUST00096,2026-08-07,805.79,Beauty,Debit Card,Delivered
ORD000602,CUST00096,2026-08-10,1403.32,Clothing,UPI,Delivered
ORD000603,CUST00096,2026-02-07,2748.21,Footwear,Debit Card,Delivered
ORD000604,CUST00096,2026-02-11,6580.02,Electronics,Debit Card,Delivered
ORD000605,CUST00096,2026-04-12,6208.18,Sports,UPI,Delivered
ORD000606,CUST00097,2026-08-10,1737.11,Clothing,UPI,Delivered
ORD000607,CUST00097,2026-03-04,305.95,Books,Debit Card,Delivered
ORD000608,CUST00097,2026-05-09,10181.9,Home & Kitchen,Credit Card,Delivered
ORD000609,CUST00097,2026-06-25,2513.0,Clothing,Net Banking,Delivered
ORD000610,CUST00097,2026-05-23,1427.35,Clothing,UPI,Delivered
ORD000611,CUST00097,2026-08-16,29462.84,Electronics,Debit Card,Delivered
ORD000612,CUST00098,2026-08-16,981.38,Footwear,Credit Card,Delivered
ORD000613,CUST00098,2026-04-29,3724.77,Footwear,UPI,Delivered
ORD000614,CUST00098,2026-03-07,2569.79,Home & Kitchen,Credit Card,Delivered
ORD000615,CUST00098,2026-02-04,1760.87,Clothing,UPI,Delivered
ORD000616,CUST00099,2026-03-16,13058.11,Electronics,COD,Delivered
ORD000617,CUST00099,2026-03-13,1198.03,Sports,UPI,Delivered
ORD000618,CUST00099,2026-03-20,1066.66,Footwear,UPI,Delivered
ORD000619,CUST00099,2026-03-18,1638.02,Home & Kitchen,Net Banking,Delivered
ORD000620,CUST00099,2026-01-05,6716.57,Home & Kitchen,UPI,Delivered
ORD000621,CUST00099,2026-03-14,1282.57,Clothing,Net Banking,Delivered
ORD000622,CUST00100,2026-06-19,2222.81,Accessories,Debit Card,Delivered
ORD000623,CUST00100,2026-05-21,661.39,Accessories,UPI,In Transit
ORD000624,CUST00100,2026-05-17,1465.07,Books,COD,Delivered
ORD000625,CUST00100,2026-04-26,4478.34,Home & Kitchen,Credit Card,Delivered
ORD000626,CUST00101,2026-05-01,901.34,Clothing,Debit Card,Returned to Seller
ORD000627,CUST00101,2026-01-21,2733.39,Clothing,Credit Card,Delivered
ORD000628,CUST00101,2026-01-09,2603.54,Home & Kitchen,UPI,Delivered
ORD000629,CUST00102,2026-06-17,874.33,Books,UPI,Delivered
ORD000630,CUST00102,2026-07-11,2752.11,Sports,UPI,Delivered
ORD000631,CUST00102,2026-01-14,465.36,Books,UPI,Delivered
ORD000632,CUST00102,2026-07-04,21199.61,Electronics,Credit Card,Delivered
ORD000633,CUST00102,2026-07-30,1885.72,Clothing,Wallet,Delivered
ORD000634,CUST00102,2026-04-20,1548.59,Accessories,UPI,Delivered
ORD000635,CUST00103,2026-08-12,15491.27,Electronics,Credit Card,Delivered
ORD000636,CUST00103,2026-01-19,2648.4,Home & Kitchen,Debit Card,Delivered
ORD000637,CUST00103,2026-03-15,705.95,Books,Credit Card,Delivered
ORD000638,CUST00104,2026-07-15,1725.78,Clothing,Credit Card,Delivered
ORD000639,CUST00104,2026-07-18,5893.43,Electronics,Wallet,Delivered
ORD000640,CUST00104,2026-07-25,1388.23,Clothing,UPI,Cancelled
ORD000641,CUST00104,2026-07-05,2256.47,Footwear,UPI,Delivered
ORD000642,CUST00104,2026-07-06,12289.96,Electronics,UPI,Delivered
ORD000643,CUST00104,2026-07-11,1048.39,Accessories,Debit Card,Delivered
ORD000644,CUST00104,2026-07-07,3937.26,Footwear,Debit Card,Delivered
ORD000645,CUST00104,2026-06-17,36699.08,Electronics,Debit Card,Delivered
ORD000646,CUST00104,2026-08-31,10588.15,Electronics,Debit Card,In Transit
ORD000647,CUST00104,2026-07-20,1170.93,Sports,UPI,Cancelled
ORD000648,CUST00104,2026-07-20,20422.76,Electronics,Net Banking,Delivered
ORD000649,CUST00104,2026-05-24,2926.35,Home & Kitchen,COD,Delivered
ORD000650,CUST00104,2026-06-12,3461.15,Footwear,COD,Returned to Seller
ORD000651,CUST00104,2026-06-24,13610.7,Electronics,Debit Card,Delivered
ORD000652,CUST00104,2026-07-20,880.89,Sports,Wallet,Delivered
ORD000653,CUST00104,2026-06-15,1579.3,Footwear,Net Banking,Delivered
ORD000654,CUST00105,2026-05-28,778.95,Books,COD,Delivered
ORD000655,CUST00105,2026-05-30,1388.92,Footwear,Credit Card,Cancelled
ORD000656,CUST00105,2026-08-12,3475.25,Accessories,UPI,Delivered
ORD000657,CUST00105,2026-07-23,3399.12,Clothing,COD,Delivered
ORD000658,CUST00106,2026-06-08,4747.3,Sports,Debit Card,Delivered
ORD000659,CUST00106,2026-03-14,695.81,Clothing,UPI,Delivered
ORD000660,CUST00106,2026-08-15,661.92,Books,Wallet,Delivered
ORD000661,CUST00107,2026-07-12,2513.97,Home & Kitchen,Credit Card,In Transit
ORD000662,CUST00107,2026-06-28,1864.01,Clothing,Net Banking,Delivered
ORD000663,CUST00107,2026-08-12,1724.25,Clothing,Credit Card,Delivered
ORD000664,CUST00107,2026-03-19,2719.19,Clothing,UPI,Delivered
ORD000665,CUST00108,2026-07-30,1070.67,Beauty,Credit Card,Delivered
ORD000666,CUST00108,2026-04-02,1482.42,Sports,Net Banking,Delivered
ORD000667,CUST00108,2026-07-04,825.07,Books,COD,Delivered
ORD000668,CUST00108,2026-03-10,4478.15,Home & Kitchen,UPI,Delivered
